SalesOrderHeaderKey,SalesOrderNumber,CustomerKey,SellingPlantKey,SalesChannelSegmentKey,SalesTerritoryPodKey,SalesOrderLifecycleStatusKey,SalesCreditStatusKey,CurrencyKey,SalesOrderName,CustomerPurchaseOrderNumber,RequestedShipDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
189,SOH000189,45,158,99,500,8,7,1,Evergreen SalesOrderHeader 189,SOH000189,2020-07-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e134dc7ccdd58269ab1a2b4e703951c6e134dc7ccdd58269ab1a2b4e703951c
190,SOH000190,203,333,326,317,1,6,4,Riverton SalesOrderHeader 190,SOH000190,2020-07-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e291cd9d4f6058ee8e728101702becf3e291cd9d4f6058ee8e728101702becf3
191,SOH000191,115,335,337,219,9,7,1,Northstar SalesOrderHeader 191,SOH000191,2020-07-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5d2b50ac772f5a1ea954b28c049c02135d2b50ac772f5a1ea954b28c049c0213
192,SOH000192,282,94,73,59,2,2,5,Harbor SalesOrderHeader 192,SOH000192,2020-07-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0717e41696f587e9ba0d0d50c9b7fede0717e41696f587e9ba0d0d50c9b7fed
193,SOH000193,160,107,254,369,5,5,2,Meridian SalesOrderHeader 193,SOH000193,2020-07-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd39887f00565ccf811c24befd48f60afd39887f00565ccf811c24befd48f60a
194,SOH000194,263,8,104,203,13,1,2,Harbor SalesOrderHeader 194,SOH000194,2020-07-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c9900ea7b63a5710b5023bfb0d3cbd1fc9900ea7b63a5710b5023bfb0d3cbd1f
195,SOH000195,11,236,390,189,12,8,4,Willow SalesOrderHeader 195,SOH000195,2020-07-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,414c8aaa31115504afd9274d201bf1e7414c8aaa31115504afd9274d201bf1e7
196,SOH000196,435,64,41,218,10,6,1,Willow SalesOrderHeader 196,SOH000196,2020-07-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c548024c97cd5d818d4ab644dab60f76c548024c97cd5d818d4ab644dab60f76
197,SOH000197,160,75,185,376,8,2,1,Summit SalesOrderHeader 197,SOH000197,2020-07-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a156f68e6eaf54c192d00c089104bbcba156f68e6eaf54c192d00c089104bbcb
198,SOH000198,474,321,376,409,7,6,1,Vertex SalesOrderHeader 198,SOH000198,2020-07-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b74c727f12c5a32b7af9f65db63b0895b74c727f12c5a32b7af9f65db63b089
199,SOH000199,70,252,324,47,12,5,4,Summit SalesOrderHeader 199,SOH000199,2020-07-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38560ec969ef552ab306d5e0352d1efd38560ec969ef552ab306d5e0352d1efd
200,SOH000200,47,312,417,297,12,3,5,Ion SalesOrderHeader 200,SOH000200,2020-07-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d26e7ad6cc305014ad57e2fabd6f128bd26e7ad6cc305014ad57e2fabd6f128b
201,SOH000201,91,185,330,236,10,8,5,Meridian SalesOrderHeader 201,SOH000201,2020-07-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ccb4e0e8c2d5177a4c1acb4b9ca0a850ccb4e0e8c2d5177a4c1acb4b9ca0a85
202,SOH000202,193,268,486,205,11,3,4,Atlas SalesOrderHeader 202,SOH000202,2020-07-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,153630173f385338afded34ec02542eb153630173f385338afded34ec02542eb
203,SOH000203,56,232,232,492,2,2,1,Granite SalesOrderHeader 203,SOH000203,2020-07-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95c6476ceee15a1ba28ac4f5dff43ec895c6476ceee15a1ba28ac4f5dff43ec8
204,SOH000204,274,-1,238,483,8,8,5,Summit SalesOrderHeader 204,SOH000204,2020-07-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46fc85eec254576d84f65068f422d35346fc85eec254576d84f65068f422d353
205,SOH000205,257,6,23,19,11,7,4,Forge SalesOrderHeader 205,SOH000205,2020-07-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ee43d810134350849480e14607b7df08ee43d810134350849480e14607b7df08
206,SOH000206,164,164,430,249,14,1,2,Atlas SalesOrderHeader 206,SOH000206,2020-07-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7963eeaaddd65d89bf19cebbdef24fc47963eeaaddd65d89bf19cebbdef24fc4
207,SOH000207,251,140,141,368,8,8,2,Pioneer SalesOrderHeader 207,SOH000207,2020-07-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bdaf17852e1e55b0b47952f5a8db2dedbdaf17852e1e55b0b47952f5a8db2ded
208,SOH000208,395,41,221,84,14,2,5,Delta SalesOrderHeader 208,SOH000208,2020-07-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5fbc7825301057f6989486c03b5e236e5fbc7825301057f6989486c03b5e236e
209,SOH000209,29,144,261,51,4,8,1,Evergreen SalesOrderHeader 209,SOH000209,2020-07-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8087b850a6154b6bd26bfbe0fe7099df8087b850a6154b6bd26bfbe0fe7099d
210,SOH000210,303,316,383,482,6,6,2,Cedar SalesOrderHeader 210,SOH000210,2020-07-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd7862226f145645a152f1394f458967dd7862226f145645a152f1394f458967
211,SOH000211,7,320,319,360,6,8,3,Zenith SalesOrderHeader 211,SOH000211,2020-07-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc0d99b27c9a5ffbaefdff838cfd44ecfc0d99b27c9a5ffbaefdff838cfd44ec
212,SOH000212,312,209,109,15,10,5,5,Unity SalesOrderHeader 212,SOH000212,2020-07-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d479c55ab9cc5014a83c2a2a24bd5ed7d479c55ab9cc5014a83c2a2a24bd5ed7
213,SOH000213,6,141,463,206,11,1,3,Willow SalesOrderHeader 213,SOH000213,2020-08-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,158f98155d4a53d3b568b267ff28276d158f98155d4a53d3b568b267ff28276d
214,SOH000214,100,136,433,469,14,1,4,Northstar SalesOrderHeader 214,SOH000214,2020-08-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0bcea949f0915d50b6c6e8557b98f5140bcea949f0915d50b6c6e8557b98f514
215,SOH000215,161,295,151,295,1,8,1,Delta SalesOrderHeader 215,SOH000215,2020-08-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a57821e8dc7f5c8e9a45204412eca7a3a57821e8dc7f5c8e9a45204412eca7a3
216,SOH000216,298,204,265,381,13,5,1,Northstar SalesOrderHeader 216,SOH000216,2020-08-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c473ada84a3151838c1e4fa4178ca8dfc473ada84a3151838c1e4fa4178ca8df
217,SOH000217,143,267,112,427,10,3,2,Orion SalesOrderHeader 217,SOH000217,2020-08-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec2f9015a06251cea53216920041d920ec2f9015a06251cea53216920041d920
218,SOH000218,198,228,384,43,13,7,4,Willow SalesOrderHeader 218,SOH000218,2020-08-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,301c32c77cb25d929ac000475f54856a301c32c77cb25d929ac000475f54856a
219,SOH000219,103,314,203,277,7,7,4,Zenith SalesOrderHeader 219,SOH000219,2020-08-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5cc7663328d659969b0adc72ffd67f995cc7663328d659969b0adc72ffd67f99
220,SOH000220,424,41,253,482,7,5,3,Orion SalesOrderHeader 220,SOH000220,2020-08-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a8b15459c92d53aa9bfedf6117568264a8b15459c92d53aa9bfedf6117568264
221,SOH000221,251,-1,216,210,3,7,3,Riverton SalesOrderHeader 221,SOH000221,2020-08-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c303eb65a8f25e2fa5ed344c47cb30a4c303eb65a8f25e2fa5ed344c47cb30a4
222,SOH000222,42,242,441,364,2,8,1,Granite SalesOrderHeader 222,SOH000222,2020-08-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ee27651337a5e768714623257374cb71ee27651337a5e768714623257374cb7
223,SOH000223,295,274,469,154,13,3,2,Forge SalesOrderHeader 223,SOH000223,2020-08-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af5216479a295e18afffc5dca10e27c0af5216479a295e18afffc5dca10e27c0
224,SOH000224,496,8,3,246,9,3,1,Riverton SalesOrderHeader 224,SOH000224,2020-08-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,92e892465d585c2da29a2a42da38ad2e92e892465d585c2da29a2a42da38ad2e
225,SOH000225,292,309,367,426,11,1,1,Riverton SalesOrderHeader 225,SOH000225,2020-08-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c4f6142e59e9543eb2ebdf9cd1466da3c4f6142e59e9543eb2ebdf9cd1466da3
226,SOH000226,195,101,106,203,9,1,3,Evergreen SalesOrderHeader 226,SOH000226,2020-08-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,efbfe952768056949b86160c2f52c173efbfe952768056949b86160c2f52c173
227,SOH000227,375,350,258,273,1,1,4,Titan SalesOrderHeader 227,SOH000227,2020-08-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,66bd8912b5b95ce7bb78c201f0f538b866bd8912b5b95ce7bb78c201f0f538b8
228,SOH000228,57,261,332,210,12,5,5,Quartz SalesOrderHeader 228,SOH000228,2020-08-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e52079ceb21534ab203577c43bf5e8a8e52079ceb21534ab203577c43bf5e8a
229,SOH000229,79,333,385,325,10,6,2,Forge SalesOrderHeader 229,SOH000229,2020-08-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bedf1fdd7abf534a9e9a4dce1aa7af0bbedf1fdd7abf534a9e9a4dce1aa7af0b
230,SOH000230,329,115,23,457,1,6,4,Cedar SalesOrderHeader 230,SOH000230,2020-08-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d668bb6bb586571cab271d098338577ed668bb6bb586571cab271d098338577e
231,SOH000231,61,252,160,32,14,8,3,Vertex SalesOrderHeader 231,SOH000231,2020-08-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,29013c31c6bd5d5a83560213322a402429013c31c6bd5d5a83560213322a4024
232,SOH000232,293,347,294,112,14,5,4,Evergreen SalesOrderHeader 232,SOH000232,2020-08-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,26e1136903115e3b919c356cf364581026e1136903115e3b919c356cf3645810
233,SOH000233,369,310,431,477,2,8,1,Forge SalesOrderHeader 233,SOH000233,2020-08-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac2da88be7c65d37b4cf60848c0bcb8cac2da88be7c65d37b4cf60848c0bcb8c
234,SOH000234,260,231,264,71,8,4,5,Zenith SalesOrderHeader 234,SOH000234,2020-08-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d8c78e934d1a5e57a24e88fbf55ffc7ad8c78e934d1a5e57a24e88fbf55ffc7a
235,SOH000235,414,125,79,281,4,6,3,Liberty SalesOrderHeader 235,SOH000235,2020-08-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23f54951125855608d8973263e99b61123f54951125855608d8973263e99b611
236,SOH000236,88,234,215,47,11,7,5,Evergreen SalesOrderHeader 236,SOH000236,2020-08-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,74781075fd2859afb214577a1c9be7a274781075fd2859afb214577a1c9be7a2
237,SOH000237,258,109,224,262,11,7,5,Forge SalesOrderHeader 237,SOH000237,2020-08-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f317c86f45595fdfa82e43e6da1d27b5f317c86f45595fdfa82e43e6da1d27b5
238,SOH000238,408,-1,125,149,11,1,1,Evergreen SalesOrderHeader 238,SOH000238,2020-08-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9e71e81a04235de9b87c4fb0b38e00319e71e81a04235de9b87c4fb0b38e0031
239,SOH000239,316,168,42,341,14,6,5,Quartz SalesOrderHeader 239,SOH000239,2020-08-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6a1137abc40354a98663d5d60b533b146a1137abc40354a98663d5d60b533b14
240,SOH000240,266,226,124,273,8,6,1,Unity SalesOrderHeader 240,SOH000240,2020-08-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,15a8665a5fa05d0cbd68290967c44c0215a8665a5fa05d0cbd68290967c44c02
241,SOH000241,53,68,104,476,12,5,1,Willow SalesOrderHeader 241,SOH000241,2020-08-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b0762e44b3125d4980865aafff032a54b0762e44b3125d4980865aafff032a54
242,SOH000242,124,178,62,201,12,5,3,Atlas SalesOrderHeader 242,SOH000242,2020-08-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f70d256c4a415ae59df6a2360734ba19f70d256c4a415ae59df6a2360734ba19
243,SOH000243,478,346,118,358,3,3,5,Atlas SalesOrderHeader 243,SOH000243,2020-08-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,35ba4eee16f85bb4ace2e2820e1c17f435ba4eee16f85bb4ace2e2820e1c17f4
244,SOH000244,281,284,57,430,12,7,5,Riverton SalesOrderHeader 244,SOH000244,2020-09-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33e9e16add1554e18d526682e7124da533e9e16add1554e18d526682e7124da5
245,SOH000245,5,264,114,406,10,2,2,Keystone SalesOrderHeader 245,SOH000245,2020-09-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c02e9fed8285882b9dc7621156dbcd99c02e9fed8285882b9dc7621156dbcd9
246,SOH000246,55,172,256,251,1,6,5,Willow SalesOrderHeader 246,SOH000246,2020-09-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,825e28d8400a5ecc884b156d442f08fe825e28d8400a5ecc884b156d442f08fe
247,SOH000247,302,281,26,338,14,6,5,Junction SalesOrderHeader 247,SOH000247,2020-09-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e644a71bb1950f3a318d712f60afc634e644a71bb1950f3a318d712f60afc63
248,SOH000248,27,21,226,406,10,1,3,Junction SalesOrderHeader 248,SOH000248,2020-09-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8242bec0dd05a2f8f3389a99460e212f8242bec0dd05a2f8f3389a99460e212
249,SOH000249,466,268,456,133,11,2,5,Cedar SalesOrderHeader 249,SOH000249,2020-09-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb10f1a4532350c0bdca1d70cf5e463fbb10f1a4532350c0bdca1d70cf5e463f
250,SOH000250,327,173,200,285,8,6,1,Delta SalesOrderHeader 250,SOH000250,2020-09-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,daab3959776f518490bb542e1e608737daab3959776f518490bb542e1e608737
251,SOH000251,280,332,119,236,2,1,3,Northstar SalesOrderHeader 251,SOH000251,2020-09-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f346f82430f45d7bb139621f29251064f346f82430f45d7bb139621f29251064
252,SOH000252,76,180,40,242,6,3,1,Pioneer SalesOrderHeader 252,SOH000252,2020-09-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0878d50c15c05130a9b6115c50360e020878d50c15c05130a9b6115c50360e02
253,SOH000253,479,16,44,483,1,3,4,Evergreen SalesOrderHeader 253,SOH000253,2020-09-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9ce0fa239a185bc29826082a1dabe7239ce0fa239a185bc29826082a1dabe723
254,SOH000254,261,140,409,397,9,5,2,Junction SalesOrderHeader 254,SOH000254,2020-09-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cdaaffccfef355b9b5216c084408f682cdaaffccfef355b9b5216c084408f682
255,SOH000255,387,-1,405,332,5,7,5,Willow SalesOrderHeader 255,SOH000255,2020-09-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b0a2134408ad54809d7eabecbd13807eb0a2134408ad54809d7eabecbd13807e
256,SOH000256,484,211,193,216,5,6,1,Forge SalesOrderHeader 256,SOH000256,2020-09-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3867848fee765dfea8e7307e1e1dfdf53867848fee765dfea8e7307e1e1dfdf5
257,SOH000257,341,134,165,298,9,7,2,Evergreen SalesOrderHeader 257,SOH000257,2020-09-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,529a4c23d8c0506391445e20d21aaa36529a4c23d8c0506391445e20d21aaa36
258,SOH000258,252,2,446,146,2,4,2,Liberty SalesOrderHeader 258,SOH000258,2020-09-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4991e9dd8ea95babac64b02e350ab08d4991e9dd8ea95babac64b02e350ab08d
259,SOH000259,496,24,107,168,14,4,2,Titan SalesOrderHeader 259,SOH000259,2020-09-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f89dafa1a2f158139ea8af123bb029b9f89dafa1a2f158139ea8af123bb029b9
260,SOH000260,165,147,457,374,3,8,2,Harbor SalesOrderHeader 260,SOH000260,2020-09-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53930b0303025b25a4c2a143e9c5b90553930b0303025b25a4c2a143e9c5b905
261,SOH000261,240,229,143,376,10,3,5,Willow SalesOrderHeader 261,SOH000261,2020-09-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40784a0fb7a5564fa5e749b6c156804540784a0fb7a5564fa5e749b6c1568045
262,SOH000262,69,217,76,452,11,6,4,Riverton SalesOrderHeader 262,SOH000262,2020-09-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b44b2208e1f9529288d5c621a055f73fb44b2208e1f9529288d5c621a055f73f
263,SOH000263,347,157,133,301,9,4,5,Pioneer SalesOrderHeader 263,SOH000263,2020-09-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7e7bc0e2d16523aba0074943ab7e69cc7e7bc0e2d16523aba0074943ab7e69c
264,SOH000264,56,217,89,277,10,8,1,Northstar SalesOrderHeader 264,SOH000264,2020-09-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3d237526d1c54a888aaf3fe68151101f3d237526d1c54a888aaf3fe68151101
265,SOH000265,311,245,497,232,6,5,4,Titan SalesOrderHeader 265,SOH000265,2020-09-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5d609b657fa150049fa8c6a1912d4c2e5d609b657fa150049fa8c6a1912d4c2e
266,SOH000266,26,173,128,58,14,5,1,Orion SalesOrderHeader 266,SOH000266,2020-09-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed705561f5815a4abf8284874c2e594fed705561f5815a4abf8284874c2e594f
267,SOH000267,159,321,460,154,1,5,3,Junction SalesOrderHeader 267,SOH000267,2020-09-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bab9e7b7c8485f47a804059377f01a67bab9e7b7c8485f47a804059377f01a67
268,SOH000268,345,290,36,1,11,6,4,Unity SalesOrderHeader 268,SOH000268,2020-09-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c6032df39365b3a8bd6a745817b43249c6032df39365b3a8bd6a745817b4324
269,SOH000269,307,242,363,81,11,1,5,Cedar SalesOrderHeader 269,SOH000269,2020-09-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a27637160445bcfa02a7966e1244c085a27637160445bcfa02a7966e1244c08
270,SOH000270,482,287,476,38,10,2,3,Ion SalesOrderHeader 270,SOH000270,2020-09-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57caf18b8b4c52fa92ecc102ea0bed3a57caf18b8b4c52fa92ecc102ea0bed3a
271,SOH000271,410,97,470,197,12,3,3,Ion SalesOrderHeader 271,SOH000271,2020-09-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07f30334bd465d93ab86220e2404006c07f30334bd465d93ab86220e2404006c
272,SOH000272,188,-1,81,116,4,1,5,Cedar SalesOrderHeader 272,SOH000272,2020-09-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,88c2a1bc3dac5dc994a3c59385369d8b88c2a1bc3dac5dc994a3c59385369d8b
273,SOH000273,462,90,82,107,11,4,5,Willow SalesOrderHeader 273,SOH000273,2020-09-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ebbfed6f86c5759a3bfd82b278243a08ebbfed6f86c5759a3bfd82b278243a0
274,SOH000274,196,38,497,475,7,6,2,Summit SalesOrderHeader 274,SOH000274,2020-10-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7be0ee9bbd6d55168a7349d3e1c08f767be0ee9bbd6d55168a7349d3e1c08f76
275,SOH000275,45,285,128,78,2,4,5,Beacon SalesOrderHeader 275,SOH000275,2020-10-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ce9b4362e6c5f31b9a94178cf0459702ce9b4362e6c5f31b9a94178cf045970
276,SOH000276,390,199,429,490,2,6,5,Summit SalesOrderHeader 276,SOH000276,2020-10-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f19442cd44f5de7a1ee0c8f745218dd3f19442cd44f5de7a1ee0c8f745218dd
277,SOH000277,442,54,343,347,4,1,1,Vertex SalesOrderHeader 277,SOH000277,2020-10-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,212f6546424e5e678661fa881a08befd212f6546424e5e678661fa881a08befd
278,SOH000278,47,47,293,144,14,6,1,Willow SalesOrderHeader 278,SOH000278,2020-10-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd40d77683c859fc985c444b7823dc21cd40d77683c859fc985c444b7823dc21
279,SOH000279,310,318,216,448,10,1,4,Summit SalesOrderHeader 279,SOH000279,2020-10-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43b29af8e7c25d8ca13d6ca3b6aad06a43b29af8e7c25d8ca13d6ca3b6aad06a
280,SOH000280,52,45,22,135,7,3,2,Ion SalesOrderHeader 280,SOH000280,2020-10-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c0bd2145ce305e4397ef02ab6233257cc0bd2145ce305e4397ef02ab6233257c
281,SOH000281,442,217,248,233,2,6,3,Junction SalesOrderHeader 281,SOH000281,2020-10-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,918c1b56e114537bb24629f75bb4f4b9918c1b56e114537bb24629f75bb4f4b9
282,SOH000282,104,229,396,44,11,7,5,Keystone SalesOrderHeader 282,SOH000282,2020-10-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7bce25c4eda5c6c91644c0f881ac3b1e7bce25c4eda5c6c91644c0f881ac3b1
283,SOH000283,369,50,228,386,2,4,4,Meridian SalesOrderHeader 283,SOH000283,2020-10-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fde487efba5a5f67b79a8b85adfef485fde487efba5a5f67b79a8b85adfef485
